time,open,high,low,close,volume
2018-06-13 20:00:00,1.1790200000000002,1.17939,1.17858,1.1793,931
2018-06-13 21:00:00,1.17916,1.17956,1.17881,1.17946,2065
2018-06-13 22:00:00,1.17946,1.18032,1.1791399999999999,1.1798799999999998,1199
2018-06-13 23:00:00,1.1798799999999998,1.18052,1.17957,1.18032,665
2018-06-14 00:00:00,1.18034,1.18038,1.17924,1.17956,1102
2018-06-14 01:00:00,1.1796,1.18004,1.17899,1.1797799999999998,1461
2018-06-14 02:00:00,1.1797600000000001,1.1799,1.17898,1.1798,952
2018-06-14 03:00:00,1.1798,1.18029,1.17952,1.18018,741
2018-06-14 04:00:00,1.18018,1.1806,1.1801,1.18038,396
2018-06-14 05:00:00,1.18038,1.1811,1.18004,1.18028,1270
2018-06-14 06:00:00,1.18022,1.18166,1.17975,1.18145,2274
2018-06-14 07:00:00,1.1815,1.18196,1.18072,1.1818,1882
2018-06-14 08:00:00,1.18184,1.18277,1.1813200000000001,1.18254,2203
2018-06-14 09:00:00,1.18256,1.18262,1.18147,1.18244,2592
2018-06-14 10:00:00,1.18244,1.18313,1.18203,1.18246,1472
2018-06-14 11:00:00,1.18248,1.18518,1.17388,1.17388,13299
2018-06-14 12:00:00,1.17383,1.1744,1.16848,1.16888,18637
2018-06-14 13:00:00,1.16883,1.16883,1.16517,1.16518,9709
2018-06-14 14:00:00,1.1651799999999999,1.1658600000000001,1.1619,1.1652,6483
2018-06-14 15:00:00,1.1652,1.16524,1.16284,1.16324,4029
2018-06-14 16:00:00,1.16326,1.16484,1.16186,1.1634,4869
2018-06-14 17:00:00,1.16337,1.16411,1.16008,1.16052,4410
2018-06-14 18:00:00,1.16052,1.1609200000000002,1.159,1.15915,3403
2018-06-14 19:00:00,1.1591200000000002,1.16004,1.1584,1.15857,2330
2018-06-14 20:00:00,1.15858,1.1591200000000002,1.1562700000000001,1.15677,1868
2018-06-14 21:00:00,1.15691,1.15755,1.15639,1.1574799999999998,959
2018-06-14 22:00:00,1.1575799999999998,1.1585,1.15746,1.1584,761
2018-06-14 23:00:00,1.1584,1.15846,1.15604,1.15628,1390
2018-06-15 00:00:00,1.15634,1.15683,1.15552,1.15592,2199
2018-06-15 01:00:00,1.15596,1.1570200000000002,1.15594,1.15689,1161
2018-06-15 02:00:00,1.1569399999999999,1.15701,1.1562,1.15658,641
2018-06-15 03:00:00,1.15658,1.15678,1.15614,1.15639,690
2018-06-15 04:00:00,1.15638,1.15708,1.15638,1.1570200000000002,540
2018-06-15 05:00:00,1.15697,1.15757,1.15594,1.15616,1133
2018-06-15 06:00:00,1.15618,1.15721,1.15464,1.1569,4258
2018-06-15 07:00:00,1.1569200000000002,1.15928,1.15431,1.15897,6459
2018-06-15 08:00:00,1.15896,1.16004,1.15835,1.15935,4470
2018-06-15 09:00:00,1.15938,1.16152,1.15864,1.1603,4753
2018-06-15 10:00:00,1.16031,1.1607,1.15593,1.1594799999999998,9392
2018-06-15 11:00:00,1.15945,1.15998,1.15818,1.1588100000000001,2715
2018-06-15 12:00:00,1.15885,1.16113,1.15844,1.16031,4432
2018-06-15 13:00:00,1.16035,1.16268,1.15972,1.15984,6233
2018-06-15 14:00:00,1.15984,1.16272,1.15962,1.1618,4796
2018-06-15 15:00:00,1.1618,1.16268,1.1608,1.1615799999999998,4159
2018-06-15 16:00:00,1.1615799999999998,1.16184,1.1602,1.16055,2753
2018-06-15 17:00:00,1.16056,1.16108,1.16003,1.16104,1530
2018-06-15 18:00:00,1.16103,1.1614799999999998,1.16056,1.16058,1515
2018-06-15 19:00:00,1.16059,1.16146,1.1604,1.16113,1378
2018-06-15 20:00:00,1.16108,1.16108,1.16058,1.16089,1308
2018-06-17 21:00:00,1.1588399999999999,1.16032,1.1588399999999999,1.15955,1119
2018-06-17 22:00:00,1.1595799999999998,1.15964,1.15932,1.1594799999999998,709
2018-06-17 23:00:00,1.15942,1.15973,1.15907,1.1593,462
2018-06-18 00:00:00,1.15929,1.1594799999999998,1.15774,1.15781,1847
2018-06-18 01:00:00,1.15781,1.15884,1.15763,1.15884,1112
2018-06-18 02:00:00,1.15886,1.15894,1.15836,1.15875,1038
2018-06-18 03:00:00,1.1587,1.15933,1.1587,1.15906,697
2018-06-18 04:00:00,1.15901,1.15941,1.1588,1.1591,548
2018-06-18 05:00:00,1.15915,1.15984,1.15914,1.15929,917
2018-06-18 06:00:00,1.1593200000000001,1.15974,1.15744,1.15744,2817
2018-06-18 07:00:00,1.15741,1.15798,1.15654,1.1573,3331
2018-06-18 08:00:00,1.15728,1.15915,1.15705,1.15898,2829
2018-06-18 09:00:00,1.1589399999999999,1.16106,1.15889,1.15977,2920
2018-06-18 10:00:00,1.15974,1.16198,1.15945,1.16186,2726
2018-06-18 11:00:00,1.16189,1.16246,1.16106,1.16108,2414
2018-06-18 12:00:00,1.16113,1.1619899999999999,1.16038,1.16049,2613
2018-06-18 13:00:00,1.1605,1.16088,1.15955,1.16044,3107
2018-06-18 14:00:00,1.16049,1.16206,1.15971,1.16122,4564
2018-06-18 15:00:00,1.1612200000000001,1.16172,1.16044,1.16056,2935
2018-06-18 16:00:00,1.16054,1.16095,1.16015,1.16048,1343
2018-06-18 17:00:00,1.16052,1.16152,1.1603,1.1614,1259
2018-06-18 18:00:00,1.16135,1.1621700000000001,1.1611799999999999,1.16149,1069
2018-06-18 19:00:00,1.16151,1.16203,1.16139,1.1616799999999998,918
2018-06-18 20:00:00,1.1616799999999998,1.16243,1.16146,1.16232,614
2018-06-18 21:00:00,1.16232,1.16239,1.16181,1.16215,1791
2018-06-18 22:00:00,1.16212,1.16244,1.16194,1.16214,627
2018-06-18 23:00:00,1.16215,1.16412,1.16212,1.1630200000000002,2300
2018-06-19 00:00:00,1.16301,1.16353,1.16256,1.16343,2402
2018-06-19 01:00:00,1.1634,1.16414,1.16282,1.1636,2014
2018-06-19 02:00:00,1.1636,1.16398,1.16315,1.16318,1402
2018-06-19 03:00:00,1.16314,1.16446,1.16314,1.16406,1107
2018-06-19 04:00:00,1.1640700000000002,1.16408,1.1624,1.16274,1197
2018-06-19 05:00:00,1.16279,1.16338,1.16188,1.16216,1900
2018-06-19 06:00:00,1.1621,1.16242,1.15819,1.1583,4951
2018-06-19 07:00:00,1.15826,1.1591200000000002,1.15712,1.15806,5308
2018-06-19 08:00:00,1.15806,1.15976,1.15418,1.15543,8985
2018-06-19 09:00:00,1.15544,1.15602,1.1531,1.1551200000000001,5025
2018-06-19 10:00:00,1.15506,1.15605,1.15432,1.1552799999999999,3523
2018-06-19 11:00:00,1.15527,1.15534,1.15399,1.15446,4120
2018-06-19 12:00:00,1.15446,1.15634,1.15336,1.15547,5523
2018-06-19 13:00:00,1.1554799999999998,1.1567,1.15503,1.15615,5261
2018-06-19 14:00:00,1.15612,1.1573,1.1555799999999998,1.1565,5782
2018-06-19 15:00:00,1.15649,1.1587399999999999,1.15605,1.15778,4238
2018-06-19 16:00:00,1.1578,1.15783,1.15656,1.15704,2010
2018-06-19 17:00:00,1.15704,1.15837,1.1568200000000002,1.15726,1815
2018-06-19 18:00:00,1.15726,1.15879,1.15688,1.15746,1691
2018-06-19 19:00:00,1.15747,1.15812,1.1570799999999999,1.1581,1317
2018-06-19 20:00:00,1.15811,1.15939,1.15796,1.15916,720
2018-06-19 21:00:00,1.15896,1.1591200000000002,1.15834,1.15848,969
2018-06-19 22:00:00,1.1585,1.15893,1.1584299999999998,1.1588399999999999,482
2018-06-19 23:00:00,1.15883,1.15957,1.15873,1.1588,973
2018-06-20 00:00:00,1.15887,1.1589200000000002,1.15762,1.15762,1424
2018-06-20 01:00:00,1.15764,1.15868,1.15733,1.15818,1837
2018-06-20 02:00:00,1.15823,1.15885,1.15776,1.15806,1323
2018-06-20 03:00:00,1.15806,1.15816,1.1571200000000001,1.15746,919
2018-06-20 04:00:00,1.15749,1.15752,1.15676,1.15705,670
2018-06-20 05:00:00,1.1570200000000002,1.15789,1.1567,1.15724,1483
2018-06-20 06:00:00,1.15724,1.15845,1.15636,1.15666,3014
2018-06-20 07:00:00,1.15666,1.1593,1.15628,1.1576799999999998,4408
2018-06-20 08:00:00,1.15764,1.15764,1.15356,1.15578,7327
2018-06-20 09:00:00,1.1557600000000001,1.15757,1.15563,1.15647,2729
2018-06-20 10:00:00,1.15645,1.15741,1.15567,1.15615,2230
2018-06-20 11:00:00,1.15614,1.15753,1.1557,1.15745,2196
2018-06-20 12:00:00,1.15749,1.1597,1.15698,1.15936,4463
2018-06-20 13:00:00,1.15937,1.16003,1.15762,1.15831,6890
2018-06-20 14:00:00,1.1583,1.15862,1.15664,1.1579,5916
2018-06-20 15:00:00,1.1579,1.1592,1.15734,1.1591799999999999,3604
2018-06-20 16:00:00,1.15917,1.15944,1.15856,1.15893,2504
2018-06-20 17:00:00,1.15893,1.1595799999999998,1.15852,1.15916,1609
2018-06-20 18:00:00,1.15921,1.15926,1.15778,1.15864,1943
2018-06-20 19:00:00,1.15864,1.15891,1.15798,1.1581299999999999,1031
2018-06-20 20:00:00,1.1581,1.15846,1.1574799999999998,1.15761,815
2018-06-20 21:00:00,1.1573,1.15778,1.15695,1.15734,1118
2018-06-20 22:00:00,1.1573200000000001,1.15774,1.15724,1.1576600000000001,533
2018-06-20 23:00:00,1.15772,1.15802,1.15718,1.15778,1076
2018-06-21 00:00:00,1.15775,1.15802,1.1571,1.1577,1725
2018-06-21 01:00:00,1.1577,1.1577,1.15614,1.1567399999999999,2613
2018-06-21 02:00:00,1.15672,1.15764,1.1566,1.15672,1240
2018-06-21 03:00:00,1.1567,1.1568,1.15574,1.15642,1254
2018-06-21 04:00:00,1.15647,1.15654,1.1556600000000001,1.15626,584
2018-06-21 05:00:00,1.15626,1.15638,1.1554,1.15601,1422
2018-06-21 06:00:00,1.15601,1.15609,1.15398,1.15406,5565
2018-06-21 07:00:00,1.15409,1.15664,1.15352,1.15638,6517
2018-06-21 08:00:00,1.15669,1.15673,1.1517,1.15195,7527
2018-06-21 09:00:00,1.15194,1.15286,1.1508,1.1520299999999999,7173
2018-06-21 10:00:00,1.15202,1.15422,1.15151,1.15386,3202
2018-06-21 11:00:00,1.15386,1.15478,1.1529,1.15434,6018
2018-06-21 12:00:00,1.15435,1.16113,1.15323,1.15894,8705
2018-06-21 13:00:00,1.1589399999999999,1.1602,1.15822,1.15872,6402
2018-06-21 14:00:00,1.15871,1.16338,1.15754,1.16069,9130
2018-06-21 15:00:00,1.16072,1.16129,1.15974,1.15998,4237
2018-06-21 16:00:00,1.15992,1.16078,1.15949,1.1607399999999999,2243
2018-06-21 17:00:00,1.16076,1.16172,1.16062,1.16147,1955
2018-06-21 18:00:00,1.1614799999999998,1.16286,1.1614,1.16228,2426
2018-06-21 19:00:00,1.16228,1.16236,1.1612,1.1612,1454
2018-06-21 20:00:00,1.16118,1.1614,1.16026,1.16028,746
2018-06-21 21:00:00,1.16035,1.16135,1.16004,1.1608,1623
2018-06-21 22:00:00,1.16078,1.16104,1.1602700000000001,1.16098,1418
2018-06-21 23:00:00,1.16097,1.1610200000000002,1.16032,1.16042,910
2018-06-22 00:00:00,1.16044,1.16178,1.16043,1.16119,2257
2018-06-22 01:00:00,1.16124,1.1613,1.16006,1.16006,1875
2018-06-22 02:00:00,1.16008,1.1607,1.16008,1.16052,1544
2018-06-22 03:00:00,1.16052,1.16154,1.16044,1.16137,1398
2018-06-22 04:00:00,1.1613799999999999,1.16155,1.16088,1.16136,729
2018-06-22 05:00:00,1.16136,1.16388,1.16136,1.16326,2239
2018-06-22 06:00:00,1.16324,1.16414,1.16245,1.16364,5107
2018-06-22 07:00:00,1.16364,1.16737,1.16364,1.16516,9064
2018-06-22 08:00:00,1.16511,1.1671,1.16414,1.1669,6163
2018-06-22 09:00:00,1.16685,1.16754,1.16573,1.16583,4710
2018-06-22 10:00:00,1.16583,1.16592,1.1632200000000001,1.1643,6727
2018-06-22 11:00:00,1.16426,1.1653,1.16347,1.1642299999999999,3263
2018-06-22 12:00:00,1.1642,1.16565,1.16395,1.1654200000000001,3741
2018-06-22 13:00:00,1.16539,1.16664,1.16429,1.165,6254
2018-06-22 14:00:00,1.16505,1.16546,1.16174,1.1637600000000001,6821
2018-06-22 15:00:00,1.16378,1.16404,1.16295,1.16298,2742
2018-06-22 16:00:00,1.16299,1.16524,1.1629200000000002,1.1648,1965
2018-06-22 17:00:00,1.1648,1.16622,1.16466,1.1661700000000002,1776
2018-06-22 18:00:00,1.16618,1.16676,1.16556,1.16628,1893
2018-06-22 19:00:00,1.1663,1.16658,1.1657799999999998,1.16588,1281
2018-06-22 20:00:00,1.16593,1.16638,1.16571,1.16574,1171
2018-06-24 21:00:00,1.1664700000000001,1.1668,1.16594,1.16656,579
2018-06-24 22:00:00,1.16654,1.16697,1.16632,1.16693,1059
2018-06-24 23:00:00,1.16696,1.16726,1.1659899999999999,1.16602,1140
2018-06-25 00:00:00,1.166,1.16615,1.1651799999999999,1.1656600000000001,3450
2018-06-25 01:00:00,1.16564,1.16608,1.1650200000000002,1.16567,3421
2018-06-25 02:00:00,1.16571,1.16584,1.1647,1.1647299999999998,1985
2018-06-25 03:00:00,1.1647100000000001,1.16571,1.16462,1.1656,1405
2018-06-25 04:00:00,1.1655799999999998,1.1656600000000001,1.1650200000000002,1.1652200000000001,720
2018-06-25 05:00:00,1.16526,1.1657,1.16396,1.1642,1715
2018-06-25 06:00:00,1.1642,1.16483,1.163,1.16308,4741
2018-06-25 07:00:00,1.16306,1.16456,1.1628399999999999,1.16434,5749
2018-06-25 08:00:00,1.16436,1.16711,1.16406,1.1659,5579
2018-06-25 09:00:00,1.1659,1.1665,1.16392,1.16496,3810
2018-06-25 10:00:00,1.1649399999999999,1.1652200000000001,1.1639700000000002,1.16516,2609
2018-06-25 11:00:00,1.16516,1.16934,1.16516,1.16879,4439
2018-06-25 12:00:00,1.16875,1.1702,1.16794,1.16824,4512
2018-06-25 13:00:00,1.16828,1.1694,1.1677799999999998,1.16803,3389
2018-06-25 14:00:00,1.16804,1.16903,1.16714,1.16875,4176
2018-06-25 15:00:00,1.16876,1.16982,1.16825,1.16931,3011
2018-06-25 16:00:00,1.16931,1.17019,1.16898,1.16917,2164
2018-06-25 17:00:00,1.1691200000000002,1.1701700000000002,1.1691200000000002,1.1696799999999998,1045
2018-06-25 18:00:00,1.1696799999999998,1.17134,1.1696799999999998,1.17042,1639
2018-06-25 19:00:00,1.17036,1.17124,1.1699,1.16996,2697
2018-06-25 20:00:00,1.17,1.17051,1.16975,1.1703700000000001,796
2018-06-25 21:00:00,1.17042,1.17067,1.1698899999999999,1.17006,726
2018-06-25 22:00:00,1.17004,1.17066,1.17004,1.17024,741
2018-06-25 23:00:00,1.1703,1.1706,1.17003,1.17012,915
2018-06-26 00:00:00,1.17014,1.17105,1.16992,1.17042,2429
2018-06-26 01:00:00,1.17044,1.1712200000000001,1.1701,1.1706,2777
2018-06-26 02:00:00,1.17064,1.17182,1.17064,1.1716799999999998,2324
2018-06-26 03:00:00,1.17163,1.17212,1.1709200000000002,1.17096,1423
2018-06-26 04:00:00,1.171,1.1715799999999998,1.17098,1.17144,839
2018-06-26 05:00:00,1.17147,1.17188,1.1709399999999999,1.17098,1830
2018-06-26 06:00:00,1.17098,1.1711,1.1691,1.16934,4781
2018-06-26 07:00:00,1.16933,1.17022,1.16848,1.1686,5788
2018-06-26 08:00:00,1.16856,1.16886,1.16696,1.1672799999999999,5104
2018-06-26 09:00:00,1.1672799999999999,1.16772,1.16511,1.16602,8252
2018-06-26 10:00:00,1.16596,1.16711,1.16562,1.16697,4197
2018-06-26 11:00:00,1.16695,1.1679,1.16642,1.16741,3187
2018-06-26 12:00:00,1.16736,1.16845,1.16682,1.16713,3694
2018-06-26 13:00:00,1.16714,1.16747,1.16603,1.1665,4356
2018-06-26 14:00:00,1.1665,1.16714,1.16498,1.16664,4641
2018-06-26 15:00:00,1.16662,1.16774,1.16642,1.16756,3339
2018-06-26 16:00:00,1.16756,1.16764,1.1656,1.16582,2384
2018-06-26 17:00:00,1.16577,1.16608,1.1634799999999998,1.16422,3052
2018-06-26 18:00:00,1.16422,1.1651200000000002,1.16416,1.1651,1581
2018-06-26 19:00:00,1.16506,1.16541,1.16361,1.1644,1763
2018-06-26 20:00:00,1.16435,1.1652,1.16418,1.16465,1070
2018-06-26 21:00:00,1.16457,1.1649399999999999,1.16457,1.16466,920
2018-06-26 22:00:00,1.1646299999999998,1.16514,1.1646,1.16498,650
2018-06-26 23:00:00,1.16499,1.16525,1.16486,1.16493,385
2018-06-27 00:00:00,1.1649200000000002,1.16545,1.16438,1.16544,1875
2018-06-27 01:00:00,1.1653799999999999,1.16602,1.16496,1.16526,2588
2018-06-27 02:00:00,1.1653200000000001,1.1658600000000001,1.165,1.1652799999999999,1762
2018-06-27 03:00:00,1.1652799999999999,1.16645,1.16495,1.1659700000000002,2514
2018-06-27 04:00:00,1.16594,1.16606,1.1652,1.1654799999999998,1209
2018-06-27 05:00:00,1.1654799999999998,1.16573,1.16394,1.1653200000000001,3269
2018-06-27 06:00:00,1.1653200000000001,1.1667,1.1649100000000001,1.1666,3101
2018-06-27 07:00:00,1.1666,1.1672,1.1653,1.1654799999999998,4099
2018-06-27 08:00:00,1.1654799999999998,1.16571,1.16236,1.16276,5535
2018-06-27 09:00:00,1.16272,1.16414,1.16218,1.16404,3764
2018-06-27 10:00:00,1.16406,1.16436,1.16339,1.16339,2976
2018-06-27 11:00:00,1.1634,1.16402,1.16075,1.16288,7867
2018-06-27 12:00:00,1.16288,1.16304,1.1594,1.15971,7169
2018-06-27 13:00:00,1.15971,1.1613200000000001,1.1596799999999998,1.1608100000000001,4646
2018-06-27 14:00:00,1.16082,1.1611799999999999,1.1593200000000001,1.1593799999999999,4851
2018-06-27 15:00:00,1.15939,1.15973,1.1582,1.15878,4713
2018-06-27 16:00:00,1.15879,1.15916,1.15751,1.15828,2942
2018-06-27 17:00:00,1.15828,1.1589200000000002,1.15645,1.1567399999999999,2504
2018-06-27 18:00:00,1.15678,1.15688,1.15529,1.1557,1783
2018-06-27 19:00:00,1.1557,1.15584,1.15403,1.15534,3501
2018-06-27 20:00:00,1.15535,1.15608,1.15523,1.1554200000000001,973
2018-06-27 21:00:00,1.15534,1.15638,1.15534,1.15588,4239
2018-06-27 22:00:00,1.15586,1.15625,1.15575,1.15595,1386
2018-06-27 23:00:00,1.15596,1.1563700000000001,1.15555,1.15631,896
2018-06-28 00:00:00,1.15629,1.15654,1.15536,1.15652,2942
2018-06-28 01:00:00,1.15652,1.15672,1.15598,1.1564,2531
2018-06-28 02:00:00,1.1564299999999998,1.15713,1.15641,1.15713,2089
2018-06-28 03:00:00,1.15711,1.15726,1.15654,1.1568,1289
2018-06-28 04:00:00,1.15678,1.1569200000000002,1.15622,1.1562700000000001,919
2018-06-28 05:00:00,1.15632,1.1564,1.1547399999999999,1.15559,2362
2018-06-28 06:00:00,1.15559,1.15592,1.15272,1.15414,3782
2018-06-28 07:00:00,1.15414,1.1570200000000002,1.15278,1.156,5937
2018-06-28 08:00:00,1.156,1.15658,1.1535799999999998,1.15549,4630
2018-06-28 09:00:00,1.15546,1.15798,1.1553,1.15762,4069
2018-06-28 10:00:00,1.1575799999999998,1.1597600000000001,1.1566,1.15924,4059
2018-06-28 11:00:00,1.1593,1.1593,1.1576600000000001,1.15857,3166
2018-06-28 12:00:00,1.15857,1.1601,1.15641,1.15648,5502
2018-06-28 13:00:00,1.15652,1.1579700000000002,1.15506,1.15714,6257
2018-06-28 14:00:00,1.1571799999999999,1.1596,1.15707,1.15808,7730
2018-06-28 15:00:00,1.15808,1.15914,1.15672,1.15818,4569
2018-06-28 16:00:00,1.1582,1.1585,1.1575799999999998,1.1583,2583
2018-06-28 17:00:00,1.15832,1.15866,1.15746,1.15836,2968
2018-06-28 18:00:00,1.15836,1.15854,1.1551,1.1554799999999998,3568
2018-06-28 19:00:00,1.1554799999999998,1.15668,1.15544,1.15644,2290
2018-06-28 20:00:00,1.1564,1.157,1.156,1.1569,902
2018-06-28 21:00:00,1.15664,1.15724,1.15594,1.15624,2219
2018-06-28 22:00:00,1.15628,1.15644,1.15584,1.15644,1176
2018-06-28 23:00:00,1.15638,1.1571200000000001,1.15616,1.15636,1371
2018-06-29 00:00:00,1.1563,1.1575799999999998,1.1563,1.1569399999999999,2225
2018-06-29 01:00:00,1.1569399999999999,1.1572799999999999,1.15646,1.15675,2411
2018-06-29 02:00:00,1.1568,1.16455,1.15666,1.1641,8612
2018-06-29 03:00:00,1.16408,1.16499,1.16252,1.16356,5531
2018-06-29 04:00:00,1.1635,1.16666,1.16349,1.1655,3981
2018-06-29 05:00:00,1.1655,1.1657,1.16452,1.16495,2991
2018-06-29 06:00:00,1.16496,1.16496,1.16319,1.16336,5142
2018-06-29 07:00:00,1.16336,1.1647399999999999,1.16198,1.16231,6440
2018-06-29 08:00:00,1.16232,1.16537,1.1612799999999999,1.1649100000000001,8150
2018-06-29 09:00:00,1.16498,1.16632,1.16392,1.165,5512
2018-06-29 10:00:00,1.16503,1.16606,1.16349,1.16404,5158
2018-06-29 11:00:00,1.1640000000000001,1.16596,1.16394,1.16497,3454
2018-06-29 12:00:00,1.16499,1.16646,1.1635,1.16448,6580
2018-06-29 13:00:00,1.16445,1.1653,1.16278,1.16426,6086
2018-06-29 14:00:00,1.1642700000000001,1.16794,1.1633200000000001,1.16763,5810
2018-06-29 15:00:00,1.1675799999999998,1.16834,1.16648,1.16764,6004
2018-06-29 16:00:00,1.16764,1.1682,1.16731,1.16769,2987
2018-06-29 17:00:00,1.1676799999999998,1.1682299999999999,1.16708,1.16784,2357
2018-06-29 18:00:00,1.16785,1.16816,1.16666,1.16687,1659
2018-06-29 19:00:00,1.1669200000000002,1.1679,1.16638,1.16774,1830
2018-06-29 20:00:00,1.1677,1.1690399999999999,1.16756,1.1684700000000001,2130
2018-07-01 21:00:00,1.16803,1.1691799999999999,1.16614,1.16678,2308
2018-07-01 22:00:00,1.1668,1.16746,1.16648,1.16739,3584
2018-07-01 23:00:00,1.1673799999999999,1.16828,1.16707,1.16782,1329
2018-07-02 00:00:00,1.16782,1.1679,1.1664,1.16645,2026
2018-07-02 01:00:00,1.16644,1.16693,1.16544,1.16594,3234
2018-07-02 02:00:00,1.16588,1.16645,1.16556,1.1656600000000001,1012
2018-07-02 03:00:00,1.16565,1.16615,1.16517,1.16525,1276
2018-07-02 04:00:00,1.16526,1.16574,1.1648399999999999,1.16499,982
2018-07-02 05:00:00,1.16501,1.1650399999999999,1.1637,1.16424,1943
2018-07-02 06:00:00,1.16424,1.1655200000000001,1.1638700000000002,1.16523,2941
2018-07-02 07:00:00,1.1652200000000001,1.1652799999999999,1.16264,1.16307,4335
2018-07-02 08:00:00,1.16306,1.16482,1.16266,1.16436,4436
2018-07-02 09:00:00,1.16432,1.16482,1.1636,1.16402,2215
2018-07-02 10:00:00,1.1640000000000001,1.16466,1.16349,1.16422,2119
2018-07-02 11:00:00,1.16416,1.16449,1.16277,1.16301,2071
2018-07-02 12:00:00,1.16306,1.16424,1.16163,1.16177,3856
2018-07-02 13:00:00,1.1617600000000001,1.1618,1.1597,1.16082,3937
2018-07-02 14:00:00,1.1608,1.16239,1.15995,1.1605299999999998,3520
2018-07-02 15:00:00,1.16056,1.16096,1.15914,1.1604,2408
2018-07-02 16:00:00,1.16041,1.16114,1.16,1.16,1539
2018-07-02 17:00:00,1.16002,1.1609200000000002,1.16,1.16078,1285
2018-07-02 18:00:00,1.16076,1.16106,1.16034,1.16099,1111
2018-07-02 19:00:00,1.16101,1.16234,1.16091,1.1617,1585
2018-07-02 20:00:00,1.16165,1.16486,1.16161,1.16392,1807
2018-07-02 21:00:00,1.16392,1.16428,1.16341,1.16352,759
2018-07-02 22:00:00,1.16345,1.16398,1.16336,1.16394,441
2018-07-02 23:00:00,1.16392,1.1643,1.16385,1.16418,436
2018-07-03 00:00:00,1.16416,1.16439,1.1634200000000001,1.16346,1288
2018-07-03 01:00:00,1.1635,1.16377,1.16205,1.1631,3226
2018-07-03 02:00:00,1.16307,1.1638600000000001,1.1626,1.16304,2036
2018-07-03 03:00:00,1.16303,1.16362,1.1628,1.16323,1471
2018-07-03 04:00:00,1.1632,1.16384,1.1628399999999999,1.16324,1185
2018-07-03 05:00:00,1.1632200000000001,1.16446,1.16265,1.16378,2919
2018-07-03 06:00:00,1.1637600000000001,1.16543,1.16356,1.16456,3817
2018-07-03 07:00:00,1.16462,1.1670399999999999,1.16432,1.16695,5556
2018-07-03 08:00:00,1.16699,1.1673,1.1657799999999998,1.16596,3790
2018-07-03 09:00:00,1.16598,1.16652,1.1651,1.1653799999999999,3048
2018-07-03 10:00:00,1.1654,1.16616,1.16451,1.16468,2371
2018-07-03 11:00:00,1.1647,1.16658,1.16465,1.16644,1772
2018-07-03 12:00:00,1.16646,1.16669,1.16434,1.1652799999999999,4031
2018-07-03 13:00:00,1.1652799999999999,1.1656799999999998,1.1642700000000001,1.1656600000000001,2560
2018-07-03 14:00:00,1.1656799999999998,1.16648,1.1648,1.165,3584
2018-07-03 15:00:00,1.165,1.16618,1.1647,1.16524,2199
2018-07-03 16:00:00,1.16524,1.16536,1.16418,1.16497,1489
2018-07-03 17:00:00,1.16496,1.16591,1.16444,1.16577,864
2018-07-03 18:00:00,1.16577,1.1661299999999999,1.16514,1.1652,593
2018-07-03 19:00:00,1.16525,1.16631,1.1652200000000001,1.16612,353
2018-07-03 20:00:00,1.16612,1.16638,1.16583,1.1659,928
2018-07-03 21:00:00,1.1657,1.16624,1.16564,1.1658,2624
2018-07-03 22:00:00,1.1658,1.16612,1.16567,1.1659899999999999,1009
2018-07-03 23:00:00,1.16604,1.16606,1.16545,1.16588,491
2018-07-04 00:00:00,1.16588,1.16719,1.16583,1.16708,1435
2018-07-04 01:00:00,1.16703,1.1678600000000001,1.16644,1.16744,2542
2018-07-04 02:00:00,1.16744,1.1676,1.16642,1.16711,2020
2018-07-04 03:00:00,1.16711,1.16711,1.16634,1.16644,1433
2018-07-04 04:00:00,1.16646,1.16666,1.166,1.16634,1126
2018-07-04 05:00:00,1.16634,1.1673,1.16608,1.16672,1695
2018-07-04 06:00:00,1.16666,1.16818,1.16601,1.1679899999999999,2747
2018-07-04 07:00:00,1.16795,1.16795,1.16498,1.16509,3061
2018-07-04 08:00:00,1.16515,1.16546,1.16362,1.16445,2760
2018-07-04 09:00:00,1.16449,1.16467,1.16304,1.16356,1917
2018-07-04 10:00:00,1.16355,1.16428,1.16306,1.16412,1451
2018-07-04 11:00:00,1.1640700000000002,1.16428,1.16328,1.16366,1327
2018-07-04 12:00:00,1.16372,1.16454,1.16344,1.16426,1729
2018-07-04 13:00:00,1.1643,1.16482,1.16371,1.16456,2010
2018-07-04 14:00:00,1.16452,1.16503,1.16423,1.16435,2177
2018-07-04 15:00:00,1.16436,1.16449,1.16372,1.16408,923
2018-07-04 16:00:00,1.16408,1.16748,1.1638,1.16668,3780
2018-07-04 17:00:00,1.1667,1.16748,1.16633,1.1667,1679
2018-07-04 18:00:00,1.16668,1.16688,1.16643,1.1666299999999998,805
2018-07-04 19:00:00,1.16662,1.16716,1.16526,1.1655,3214
2018-07-04 20:00:00,1.16552,1.1659,1.16526,1.1656,3775
2018-07-04 21:00:00,1.16567,1.1658,1.16556,1.16566,255
2018-07-04 22:00:00,1.16566,1.16636,1.16554,1.16596,882
2018-07-04 23:00:00,1.16594,1.16638,1.16574,1.166,593
2018-07-05 00:00:00,1.16602,1.16634,1.16532,1.1657,1676
2018-07-05 01:00:00,1.16576,1.16645,1.16547,1.16594,2430
2018-07-05 02:00:00,1.16594,1.16679,1.1657799999999998,1.16626,1906
2018-07-05 03:00:00,1.16628,1.16638,1.16569,1.1658,1209
